source_id,ra,dec,ra_error,dec_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_n_obs,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_excess_noise,astrometric_excess_noise_sig,duplicated_source,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_variable_flag,pixel
1461417357527269888,196.8051186532309,29.931569320281085,0.38441032,0.23150913,20.212057,307.25696,674,20.87732,11.212978999999999,53,19.240288,26.366413,67,667,666,0.0,0.0,False,2016.0,0.7283486349338775,0.44686773,-30.126163707407603,0.4554501,-16.066508714254606,0.2820202,NOT_AVAILABLE,3077
1464232863208704000,195.48013570584786,28.65279355698729,3.644394,2.1528077000000003,20.605407999999997,115.18422,592,21.150406,10.094203,48,18.928663,35.788853,58,599,596,28.803778,572.0783700000002,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464232970584671488,195.48982934061408,28.668433213318032,0.01261139,0.010215545,13.844682999999998,6502.486,688,14.126142499999998,1826.3634,78,13.401863,2440.031,76,636,634,0.0,0.0,True,2016.0,0.9603011547629066,0.020853166,-8.208536413533494,0.015201641,1.3386618890689874,0.023798873999999998,NOT_AVAILABLE,3077
1464233172446350464,195.42615085000062,28.67458924369896,0.71385103,0.49454716,20.503397,209.68353000000002,550,21.187849,10.231053999999999,37,19.336016,22.040298,54,554,552,1.5718253,1.0681573999999998,False,2016.0,0.5122561442131739,1.1415218999999999,-18.939691072982143,0.8770915000000001,-12.357852309548544,1.1669645,NOT_AVAILABLE,3077
1464233206807817216,195.4510986935402,28.68400226304842,1.9764482,0.8607501000000001,20.814423,136.55928,332,21.380804,5.5439844,19,19.505312,17.286856,32,340,338,3.990133,3.232752,False,2016.0,2.1721703629263414,2.7731256,-29.04099615279918,2.0954106,-17.76795587550944,2.3332724999999996,NOT_AVAILABLE,3077
1464233241167592576,195.4670329692169,28.68833432846825,1.4192101000000001,0.99638766,20.980694,90.57661,241,21.467842,5.651925,16,20.377335000000002,7.7571660000000024,21,248,247,0.0,0.0,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464233314182425088,195.4665462811789,28.693947329579352,3.8021245,2.6324158,21.142859,89.14929000000002,495,19.996109,20.96894,58,18.282567999999998,49.620495,56,491,485,25.779419,59.977819999999994,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464233348541762432,195.468577314302,28.701502256973647,0.028219251,0.022651535,15.784935,4022.1040000000003,668,16.114426,508.1955,72,15.288928,487.5467,73,621,617,0.0,0.0,False,2016.0,0.7135117205446891,0.04502479,-3.0814703408626265,0.036786444,-4.138757909660398,0.053055905,NOT_AVAILABLE,3077
1464233382900690560,195.5129957897505,28.68550820100157,58.274469999999994,39.777122,21.150595000000006,23.881193,37,22.808435,4.485525599999999,2,19.67041,3.8619684999999997,2,39,38,9.593060000000001,2.7929199000000002,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464233447324258432,195.50668046458458,28.69870709466455,0.54757905,0.33697757,20.17597,268.19403,631,20.499075,14.876142999999999,65,19.646645,22.261644,66,637,634,1.7841375,2.3145008,False,2016.0,-1.4108097468885268,0.88840294,-5.535350201337024,0.65150815,-4.812923219371156,0.8144365,NOT_AVAILABLE,3077
1464233589059962368,195.52973442593373,28.714341375054907,0.015248117,0.011885363000000001,14.069327,6723.888000000001,673,14.380151000000001,1627.4714,73,13.590156,2227.4011,71,630,629,0.058597237,2.616057,False,2016.0,1.1270920500549,0.027044647999999998,-3.70494213005586,0.018323207,9.269293109115873,0.029010845,NOT_AVAILABLE,3077
1464233653482690048,195.49723744326968,28.709487438525304,98.8474,24.33342,22.129015,17.09018,83,18.851511,35.850277,9,17.64948,29.211157,10,84,84,95.49033,320.8958,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464233687844259712,195.494085805326,28.71296417710904,5.029558,35.82449000000001,21.179695000000002,40.330203999999995,76,21.750014999999998,2.8411470000000003,6,19.956663,6.7044320000000015,8,78,77,0.0,1.1842378999999999e-15,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464233726498884864,195.47974402444976,28.70930079268917,0.018101776,0.014644421999999999,14.7924595,5342.163000000001,672,15.096067999999999,1088.9286,73,14.3223095,1326.3419,73,624,619,0.017810728,0.13460106,False,2016.0,0.6338052889679013,0.029355926,-7.466846124179323,0.02360419,-2.591177745878583,0.03641444,NOT_AVAILABLE,3077
1464233829578101248,195.5201461547293,28.7352153688032,0.06585439,0.05217714,17.357777,1657.5406,681,18.448685,94.90817,70,16.322252,308.66458,71,636,634,0.0,0.0,False,2016.0,1.6102356262082085,0.11070722,4.139522213966676,0.08243546,-0.07127889072613433,0.12553516,NOT_AVAILABLE,3077
1464233898297578240,195.5143927706331,28.74925628567909,0.20651619,0.14723258,19.127852999999998,579.9948,699,19.85585,30.68651400000001,71,18.340412,53.64966,73,651,648,0.0,0.0,False,2016.0,0.272179710241892,0.33124697,-6.893309488993558,0.26356423,-8.374815037284758,0.36696407,NOT_AVAILABLE,3077
1464233928362266112,195.4265135588913,28.684005055991694,7.835180999999999,20.505266,21.028566,81.819305,211,20.701216,2.6506583999999997,10,19.534866,16.06896,18,215,214,5.0252376,2.3842682999999996,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464233932657388800,195.4229214686367,28.67981986387929,0.83713645,0.94048077,20.766146,124.03492,379,21.554413,5.7584753,27,19.472107,22.294905,42,393,391,2.7787335,2.1100097,False,2016.0,1.2230932561842989,1.5012655000000001,-35.317433419934396,1.6515291,-1.3498973055609709,2.305643,NOT_AVAILABLE,3077
1464234001376791168,195.4098596465033,28.70140656695307,0.048648085,0.03561722,16.721693,2397.5815,705,17.065247,307.67117,73,16.209692,287.98465,74,654,652,0.0,0.0,False,2016.0,0.1854001869311692,0.07560243,-6.858445017583997,0.055302172999999996,-7.800496570334161,0.083145514,NOT_AVAILABLE,3077
1464234070094947072,195.44579106317815,28.70520525347948,0.47622907,0.37974423,20.165483,272.69968,654,21.464302,9.52703,51,18.864088,34.71980300000001,70,649,642,1.9196963,2.7289147000000002,False,2016.0,1.7192627479176459,0.7493908,-23.703862370151327,0.6542888000000001,7.737405099669566,0.8416925999999999,NOT_AVAILABLE,3077
1464234138815744768,195.42784172061798,28.716530471527573,0.020649685,0.017655881000000002,14.972442000000001,4911.5107,650,15.271151000000001,826.73035,74,14.504907999999999,1173.8988,71,606,601,0.0,0.0,False,2016.0,0.8711499673929349,0.030494886000000002,-5.662447655689322,0.026108515,2.3832602175251294,0.038449824,NOT_AVAILABLE,3077
1464234344974546688,195.4210673284737,28.72363400606658,0.10117143,0.08523711,18.093033,1124.8151,691,18.524179999999998,75.376465,77,17.49881,99.950645,71,636,636,0.0,0.0,False,2016.0,0.3660569707903764,0.15165082,-19.59365504666409,0.12870134,-5.868233328759892,0.18572922,NOT_AVAILABLE,3077
1464234379333941504,195.43188049997073,28.739664255179076,4.6212873,3.1769092,21.095364,95.88656999999999,501,19.969532,17.20479,50,18.30979,32.05791,50,483,474,28.149784000000004,172.74902,True,2016.0,,,,,,,NOT_AVAILABLE,3077
1464234379334333184,195.4297189816331,28.73814473821969,6.539963200000001,3.0019142999999997,21.179298,85.48729,435,19.646503,26.041795999999998,55,17.900620999999994,32.367294,54,447,434,32.83259,661.1424,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464234443756678784,195.4251151215102,28.755334759362196,18.12552,9.47062,21.741429999999998,33.207848,111,21.130716,5.53065,10,19.151833,13.619785999999998,12,105,105,48.516422,2920.8559999999998,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464234478116411904,195.4686118000404,28.718211866687554,1.2413518,0.7000055000000001,20.736542,133.02092,399,20.86501,11.884407000000001,32,20.214436,10.792555,39,397,396,1.2882768999999998,0.42115519999999995,False,2016.0,-1.0964566489713072,2.0306828,-1.2411265003272118,1.3252004,-6.601577634222755,1.7906828000000001,NOT_AVAILABLE,3077
1464234546835890688,195.46391820440303,28.736965731894326,42.757286,16.289856,21.744831,28.030237,88,19.804985000000002,5.123277,11,18.399708,19.920416,8,72,71,41.468174,21.205048,False,2016.0,,,,,,,NOT_AVAILABLE,3077
1464234551132606208,195.4590829282553,28.732937508800074,0.29890537,0.23667596,19.74933,368.181,689,20.513618,16.068089,70,18.836851,35.16498,70,651,647,0.0,0.0,False,2016.0,0.4595639240813562,0.46539316,-9.030842762667913,0.38727716,-1.615570096934731,0.5381413,NOT_AVAILABLE,3077
1464234654211822464,195.5007107232943,28.76310164899729,0.054247167,0.042426784,17.026875,1945.8441,663,17.405770999999998,187.60455,72,16.482668,257.5991,73,600,599,0.0,3.2983897e-15,False,2016.0,0.3200478430420366,0.09377313,-8.044094835548771,0.06726244,-4.178639921810608,0.10096856,NOT_AVAILABLE,3077
1464234718634589568,195.4882387093015,28.77244332723369,0.17815098,0.12574923,18.819868,686.8114,700,19.579695,36.733259999999994,74,18.017939000000002,86.51076,73,646,646,0.0,0.0,False,2016.0,0.6548556697100383,0.28442547,22.65705287963168,0.22821309,-58.26991811577725,0.3022543,NOT_AVAILABLE,3077
