source_id,ra,dec,ra_error,dec_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_n_obs,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_excess_noise,astrometric_excess_noise_sig,duplicated_source,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_variable_flag,pixel
3960915872272558848,191.25155060551708,24.63768238507055,0.34459084,0.2225439,19.592997,327.3960600000001,364,20.648273,12.366367,31,18.47319,43.951435,38,282,281,0.0,0.0,False,2016.0,1.1454979919799348,0.39914724,0.4463875099543951,0.4991851,-6.093567019685235,0.32878229999999997,NOT_AVAILABLE,3460
3960915906632297344,191.2585980541924,24.64437203748016,12.66409,4.351751,21.506961999999998,40.988346,102,20.357271,7.182423599999999,9,18.566887,29.487973999999998,8,85,84,27.617159,25.882336,False,2016.0,,,,,,,NOT_AVAILABLE,3460
3960915975351774208,191.25008980024933,24.654736629059702,0.056126464,0.041187976,16.78719,1797.8342,402,17.287518,155.24052,46,16.140520000000002,251.40153999999998,47,341,339,0.0,0.0,False,2016.0,0.7908121241986115,0.07269416,12.491895316813922,0.06781699,-23.519003374425644,0.060947705,NOT_AVAILABLE,3460
3960916044071251200,191.2857337052132,24.66721744647053,0.32546794,0.19114478,19.377737,384.45547,363,20.475285999999997,16.219692000000002,36,18.35047,53.327197999999996,40,288,288,0.8152517,1.3530567,False,2016.0,0.3474110270180126,0.35715738,-13.174909073258648,0.45219812,-2.811135924991582,0.28151092,NOT_AVAILABLE,3460
3960916048366770304,191.29327685283002,24.66478630283486,0.5775776,0.36611527,20.337708,188.03093,323,21.316473000000002,8.373786,26,19.108418,25.831808,34,286,284,0.0,0.0,False,2016.0,1.893041278231056,0.66590977,2.359483912516872,0.75494987,-8.956271985297038,0.61337936,NOT_AVAILABLE,3460
3960916082726483072,191.26223845199337,24.667505673032032,0.28322315,0.16475016,19.271229,378.9763,329,19.627508,24.624514,39,18.799132999999998,53.1906,37,265,264,0.26620555,0.169021,False,2016.0,-0.14747573793203134,0.31325582,-3.6914996591890334,0.39975202,-2.331907167612705,0.2513131,NOT_AVAILABLE,3460
3960916147150579840,191.2282714002562,24.661523383765864,1.3212431999999998,0.643428,20.604103,117.79965,207,21.040146,8.342497,21,20.185862,8.512456,22,191,190,2.2822668999999998,1.1731788,False,2016.0,1.6573756102255772,1.5065182,-4.013833193355102,1.2946687,-1.7529689342758583,0.9091828000000002,NOT_AVAILABLE,3460
3960916151445959424,191.2318212982656,24.65577654818285,0.32035154,0.19789295,19.435146,313.694,345,20.828310000000002,9.86704,37,18.171951,41.33899,37,273,270,0.0,0.0,False,2016.0,1.7753781548058378,0.36352712,-11.913300742262106,0.452029,-31.54483987826201,0.29344806,NOT_AVAILABLE,3460
3960916185805698048,191.24053749736927,24.670552535284,0.072607085,0.044337835,16.545816000000002,1599.5123,398,17.530327,164.60007,46,15.569833,478.83694,45,323,323,0.30821946,5.5943629999999995,False,2016.0,2.0858759973936727,0.09068856,-3.880751510142512,0.08056541,16.584628268831825,0.06625326,NOT_AVAILABLE,3460
3960916250229681792,191.21874972657187,24.676644336466197,0.44165266,0.2801652,19.857853,252.48137999999997,340,21.110632,10.099734,29,18.633738,43.878933,37,265,264,0.9023979,0.8022062,False,2016.0,1.88692684299344,0.50229496,-15.058981828884315,0.6309948000000001,0.4464044302984894,0.42048088,NOT_AVAILABLE,3460
3960916318949158784,191.2692685797646,24.68362695712359,0.15581696,0.09940551,18.389104999999997,669.79895,385,18.998598,36.32696,46,16.96366,125.64185,48,317,314,0.070467025,0.03761154,False,2016.0,1.5040946915173214,0.19247256,-10.082988862303894,0.17439084,-9.673170582533883,0.14831272,NOT_AVAILABLE,3460
3960916323244091904,191.26917520798168,24.683472283443628,1.4895496000000001,0.44291273,19.24183,147.73363,98,,,0,,,0,142,140,1.3186094,2.1045917999999997,False,2016.0,,,,,,,NOT_AVAILABLE,3460
3960916387669994496,191.24930106370502,24.695501392596515,1.4436586,0.8714171999999999,20.762242999999998,93.539055,173,20.83665,5.925096,14,19.66726,12.8806715,18,144,143,1.3483813999999998,0.36234197,False,2016.0,,,,,,,NOT_AVAILABLE,3460
3960916426323307136,191.28907673639347,24.67752169926043,0.44217777,0.2797422,19.903755,252.4787,367,20.701442999999998,10.50182,34,18.739160000000002,24.894016,39,286,285,0.7410575,0.5343182,False,2016.0,2.0227026177565177,0.5376347,2.786818246465043,0.5470111,-26.97043705790617,0.40981224,NOT_AVAILABLE,3460
